segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_14_890,wellbore_chev_no_14,area_1,formation_37,bit_model_29,12.25,26700,26729.5,36.9433451,160.4398931
wellbore_chev_no_14_891,wellbore_chev_no_14,area_1,formation_16,bit_model_29,12.25,26730,26759.5,37.75267347,160.1639384
wellbore_chev_no_14_892,wellbore_chev_no_14,area_1,formation_16,bit_model_29,12.25,26760,26789.5,39.07467486,160.7295031
wellbore_chev_no_14_893,wellbore_chev_no_14,area_1,formation_17,bit_model_29,12.25,26790,26819.5,41.88996206,175.4735675
wellbore_chev_no_14_894,wellbore_chev_no_14,area_1,formation_18,bit_model_29,12.25,26820,26849.5,45.31751359,180.0655614
wellbore_chev_no_14_895,wellbore_chev_no_14,area_1,formation_18,bit_model_29,12.25,26850,26879.5,45.44285819,180.0819509
wellbore_chev_no_14_896,wellbore_chev_no_14,area_1,formation_18,bit_model_29,12.25,26880,26909.5,45.45173581,180.0819491
wellbore_chev_no_14_897,wellbore_chev_no_14,area_1,formation_19,bit_model_29,12.25,26910,26939.5,40.40720851,180.1830404
wellbore_chev_no_14_898,wellbore_chev_no_14,area_1,formation_20,bit_model_29,12.25,26940,26969.5,43.61657009,180.0901456
wellbore_chev_no_14_899,wellbore_chev_no_14,area_1,formation_21,bit_model_29,12.25,26970,26999.5,43.54420967,180.0819491
wellbore_chev_no_14_900,wellbore_chev_no_14,area_1,formation_21,bit_model_29,12.25,27000,27029.5,43.32233791,180.0846789
wellbore_chev_no_14_901,wellbore_chev_no_14,area_1,formation_9,bit_model_29,12.25,27030,27059.5,36.49145909,173.1119572
wellbore_chev_no_14_902,wellbore_chev_no_14,area_1,formation_15,bit_model_29,12.25,27060,27089.5,40.70955893,165.8251119
wellbore_chev_no_14_903,wellbore_chev_no_14,area_1,formation_15,bit_model_29,12.25,27090,27119.5,38.50499115,165.8251119
wellbore_chev_no_14_904,wellbore_chev_no_14,area_1,formation_15,bit_model_29,12.25,27120,27149.5,39.2610925,165.8278488
wellbore_chev_no_14_905,wellbore_chev_no_14,area_1,formation_10,bit_model_29,12.25,27150,27179.5,37.53833046,165.8032611
wellbore_chev_no_14_906,wellbore_chev_no_14,area_1,formation_10,bit_model_29,12.25,27180.5,27209.5,35.31587919,164.5484909
wellbore_chev_no_14_907,wellbore_chev_no_14,area_1,formation_162,bit_model_29,12.25,27210,27239.5,44.68725363,154.28688
wellbore_chev_no_14_908,wellbore_chev_no_14,area_1,formation_165,bit_model_29,12.25,27240,27269.5,46.70788129,150.2294952
wellbore_chev_no_14_909,wellbore_chev_no_14,area_1,formation_165,bit_model_29,12.25,27270,27299.5,46.94450912,150.2322289
wellbore_chev_no_14_910,wellbore_chev_no_14,area_1,formation_165,bit_model_29,12.25,27300,27329.5,39.82068122,149.5491704
wellbore_chev_no_14_911,wellbore_chev_no_14,area_1,formation_165,bit_model_29,12.25,27330,27359.5,43.24449507,150.2568288
wellbore_chev_no_14_912,wellbore_chev_no_14,area_1,formation_165,bit_model_29,12.25,27360,27389.5,47.00850035,150.2486287
wellbore_chev_no_14_913,wellbore_chev_no_14,area_1,formation_164,bit_model_29,12.25,27390,27419.5,47.22560825,150.2540955
wellbore_chev_no_14_914,wellbore_chev_no_14,area_1,formation_164,bit_model_29,12.25,27420,27449.5,38.24849449,150.2611733
wellbore_chev_no_14_915,wellbore_chev_no_14,area_1,formation_164,bit_model_29,12.25,27450,27479.5,35.08249105,150.2568288
wellbore_chev_no_14_916,wellbore_chev_no_14,area_1,formation_163,bit_model_29,12.25,27480,27509.5,47.68948593,150.2322286
wellbore_chev_no_14_917,wellbore_chev_no_14,area_1,formation_167,bit_model_29,12.25,27510,27539.5,41.74392942,150.2595622
wellbore_chev_no_14_918,wellbore_chev_no_14,area_1,formation_167,bit_model_29,12.25,27540,27569.5,34.79866838,150.2595624
wellbore_chev_no_14_919,wellbore_chev_no_14,area_1,formation_167,bit_model_29,12.25,27570,27599.5,31.65430873,150.2458939
wellbore_chev_no_14_920,wellbore_chev_no_14,area_1,formation_167,bit_model_29,12.25,27600,27629.5,31.32604806,150.2622955
wellbore_chev_no_14_921,wellbore_chev_no_14,area_1,formation_167,bit_model_29,12.25,27630,27659.5,29.21597093,150.2322286
wellbore_chev_no_14_922,wellbore_chev_no_14,area_1,formation_166,bit_model_29,12.25,27660,27689.5,27.91223653,150.2267637
wellbore_chev_no_14_923,wellbore_chev_no_14,area_1,formation_166,bit_model_29,12.25,27690,27719.5,30.11972694,150.2404322
wellbore_chev_no_14_924,wellbore_chev_no_14,area_1,formation_166,bit_model_29,12.25,27720,27749.5,34.79893036,150.2540896
wellbore_chev_no_14_925,wellbore_chev_no_14,area_1,formation_166,bit_model_29,12.25,27750,27779.5,35.91992019,150.2267624
wellbore_chev_no_14_926,wellbore_chev_no_14,area_1,formation_166,bit_model_29,12.25,27780,27809.5,30.31176465,150.2622973
wellbore_chev_no_14_927,wellbore_chev_no_14,area_1,formation_169,bit_model_29,12.25,27810,27839.5,26.76465844,150.2404241
wellbore_chev_no_14_928,wellbore_chev_no_14,area_1,formation_169,bit_model_29,12.25,27840,27869.5,25.3231418,150.2294973
wellbore_chev_no_14_929,wellbore_chev_no_14,area_1,formation_169,bit_model_29,12.25,27870,27899.5,36.55924943,150.2513593
wellbore_chev_no_14_930,wellbore_chev_no_14,area_1,formation_169,bit_model_29,12.25,27900,27929.5,36.74694153,150.2431643
wellbore_chev_no_14_931,wellbore_chev_no_14,area_1,formation_168,bit_model_29,12.25,27930,27959.5,34.23923941,150.3169275
wellbore_chev_no_14_932,wellbore_chev_no_14,area_1,formation_168,bit_model_29,12.25,27960,27989.5,29.34966958,151.5546229
wellbore_chev_no_14_933,wellbore_chev_no_14,area_1,formation_168,bit_model_29,12.25,27990,28019.5,31.34105721,151.5436963
wellbore_chev_no_14_934,wellbore_chev_no_14,area_1,formation_174,bit_model_29,12.25,28020,28049.5,36.77237031,151.5436948
wellbore_chev_no_14_935,wellbore_chev_no_14,area_1,formation_170,bit_model_29,12.25,28050,28079.5,34.93813705,151.3906906
wellbore_chev_no_14_936,wellbore_chev_no_14,area_1,formation_171,bit_model_29,12.25,28080,28109.5,30.90928389,150.2349604
wellbore_chev_no_14_937,wellbore_chev_no_14,area_1,formation_171,bit_model_29,12.25,28110,28139.5,33.29415979,150.2431658
wellbore_chev_no_14_938,wellbore_chev_no_14,area_1,formation_171,bit_model_29,12.25,28140,28169.5,32.81726484,150.2130979
wellbore_chev_no_14_939,wellbore_chev_no_14,area_1,formation_172,bit_model_29,12.25,28170,28199.5,33.95005074,150.2431608
wellbore_chev_no_14_940,wellbore_chev_no_14,area_1,formation_172,bit_model_29,12.25,28200,28229.5,40.26743488,151.202166
wellbore_chev_no_14_941,wellbore_chev_no_14,area_1,formation_172,bit_model_29,12.25,28230,28259.5,33.64559352,151.56828
wellbore_chev_no_14_942,wellbore_chev_no_14,area_1,formation_173,bit_model_29,12.25,28260,28289.5,33.27035227,151.5655467
wellbore_chev_no_14_943,wellbore_chev_no_14,area_1,formation_180,bit_model_29,12.25,28290,28319.5,37.87587125,151.5573613
wellbore_chev_no_14_944,wellbore_chev_no_14,area_1,formation_180,bit_model_29,12.25,28320,28349.5,36.6491964,150.8743042
wellbore_chev_no_14_945,wellbore_chev_no_14,area_1,formation_180,bit_model_29,12.25,28350,28379.5,35.63578628,150.2404325
wellbore_chev_no_14_946,wellbore_chev_no_14,area_1,formation_180,bit_model_29,12.25,28380,28409.5,36.50346279,150.2540947
wellbore_chev_no_14_947,wellbore_chev_no_14,area_1,formation_175,bit_model_29,12.25,28410,28439.5,38.74937477,150.2486295
wellbore_chev_no_14_948,wellbore_chev_no_14,area_1,formation_175,bit_model_29,12.25,28440,28469.5,33.08872509,150.2595647
wellbore_chev_no_14_949,wellbore_chev_no_14,area_1,formation_176,bit_model_29,12.25,28470,28499.5,43.41514797,150.2431691
wellbore_chev_no_14_950,wellbore_chev_no_14,area_1,formation_176,bit_model_29,12.25,28500,28529.5,43.3510814,150.2322324
wellbore_chev_no_14_951,wellbore_chev_no_14,area_1,formation_177,bit_model_29,12.25,28530,28559.5,41.52815984,150.2404292
wellbore_chev_no_14_952,wellbore_chev_no_14,area_1,formation_178,bit_model_29,12.25,28560,28589.5,43.13369223,150.2595609
wellbore_chev_no_14_953,wellbore_chev_no_14,area_1,formation_179,bit_model_29,12.25,28590,28619.5,41.32401416,150.2786903
wellbore_chev_no_14_954,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28620,28649.5,39.52242667,149.699457
wellbore_chev_no_14_955,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28650,28679.5,40.46337455,150.2431597
wellbore_chev_no_14_956,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28680,28709.5,38.72707014,146.0546318
wellbore_chev_no_14_957,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28710,28739.5,24.82565268,148.9617419
wellbore_chev_no_14_958,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28740,28769.5,30.58940678,150.2404289
wellbore_chev_no_14_959,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28770,28799.5,40.05541064,150.2568253
wellbore_chev_no_14_960,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28800,28829.5,35.0947649,150.2622915
wellbore_chev_no_14_961,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28830,28859.5,32.29086034,150.2595594
wellbore_chev_no_14_962,wellbore_chev_no_14,area_1,formation_182,bit_model_29,12.25,28860,28882.5,35.36015618,150.26372
wellbore_chev_no_16_732,wellbore_chev_no_16,area_0,formation_62,bit_model_31,12.25,21973,21989.5,32.38844877,100.0934816
wellbore_chev_no_16_733,wellbore_chev_no_16,area_0,formation_66,bit_model_31,12.25,21990,22019.5,37.3388169,100.042873
wellbore_chev_no_16_734,wellbore_chev_no_16,area_0,formation_65,bit_model_31,12.25,22020,22049.5,32.27373737,99.90876973
wellbore_chev_no_16_735,wellbore_chev_no_16,area_0,formation_64,bit_model_31,12.25,22050,22079.5,20.77281699,100.1170837
wellbore_chev_no_16_736,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22080,22109.5,28.61646802,99.96251615
wellbore_chev_no_16_737,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22110,22139.5,36.04360085,114.9719931
wellbore_chev_no_16_738,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22140,22169.5,36.75487312,119.1864871
wellbore_chev_no_16_739,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22170,22199.5,25.75660979,127.9602057
wellbore_chev_no_16_740,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22200,22229.5,28.62799807,130.7819895
wellbore_chev_no_16_741,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22230,22259.5,34.01059895,130.796828
wellbore_chev_no_16_742,wellbore_chev_no_16,area_0,formation_63,bit_model_31,12.25,22260,22289.5,37.93524539,127.7127313
wellbore_chev_no_16_743,wellbore_chev_no_16,area_0,formation_233,bit_model_31,12.25,22290,22319.5,31.28199374,111.0738148
wellbore_chev_no_16_744,wellbore_chev_no_16,area_0,formation_233,bit_model_31,12.25,22320,22349.5,32.74113401,111.1093882
wellbore_chev_no_16_745,wellbore_chev_no_16,area_0,formation_71,bit_model_31,12.25,22350,22379.5,28.4564779,125.0624302
wellbore_chev_no_16_746,wellbore_chev_no_16,area_0,formation_68,bit_model_31,12.25,22380,22409.5,31.04259841,130.8114182
wellbore_chev_no_16_747,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22410,22439.5,33.24352325,130.5731593
wellbore_chev_no_16_748,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22440,22469.5,36.18384037,129.4650197
wellbore_chev_no_16_749,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22470,22499.5,34.51100696,129.304052
wellbore_chev_no_16_750,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22500,22529.5,36.94634295,129.4609294
wellbore_chev_no_16_751,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22530,22559.5,36.96276738,129.4647692
wellbore_chev_no_16_752,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22560,22589.5,35.1713727,129.3178703
wellbore_chev_no_16_753,wellbore_chev_no_16,area_0,formation_67,bit_model_31,12.25,22590,22619.5,37.91540534,130.8510948
wellbore_chev_no_16_754,wellbore_chev_no_16,area_0,formation_75,bit_model_31,12.25,22620,22649.5,38.73936977,130.8516037
wellbore_chev_no_16_755,wellbore_chev_no_16,area_0,formation_74,bit_model_31,12.25,22650,22679.5,37.50067876,130.9767573
wellbore_chev_no_16_756,wellbore_chev_no_16,area_0,formation_74,bit_model_31,12.25,22680,22709.5,37.18032904,130.7983798
wellbore_chev_no_16_757,wellbore_chev_no_16,area_0,formation_73,bit_model_31,12.25,22710,22739.5,31.17371818,130.7929426
wellbore_chev_no_16_758,wellbore_chev_no_16,area_0,formation_73,bit_model_31,12.25,22740,22769.5,37.63928064,130.6617025
wellbore_chev_no_16_759,wellbore_chev_no_16,area_0,formation_80,bit_model_31,12.25,22770,22799.5,36.02164634,130.7494934
wellbore_chev_no_16_760,wellbore_chev_no_16,area_0,formation_80,bit_model_31,12.25,22800,22829.5,26.33066403,130.7707291
wellbore_chev_no_16_761,wellbore_chev_no_16,area_0,formation_77,bit_model_31,12.25,22830,22859.5,26.36575154,130.2612021
wellbore_chev_no_16_762,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,22860,22889.5,31.38181486,130.6118047
wellbore_chev_no_16_763,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,22890,22919.5,30.56565949,130.5926075
wellbore_chev_no_16_764,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,22920,22949.5,22.80861653,126.0756198
wellbore_chev_no_16_765,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,22950,22979.5,15.66691727,125.3875938
wellbore_chev_no_16_766,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,22980,23009.5,22.67675049,126.7266773
wellbore_chev_no_16_767,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23010,23039.5,32.61593154,130.6791054
wellbore_chev_no_16_768,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23040,23069.5,31.99001074,128.989267
wellbore_chev_no_16_769,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23070,23099.5,30.1346578,128.7929774
wellbore_chev_no_16_770,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23100,23129.5,19.61364837,125.697108
wellbore_chev_no_16_771,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23130,23159.5,21.39528356,119.6706902
wellbore_chev_no_16_772,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23160,23189.5,33.94547056,119.5719086
wellbore_chev_no_16_773,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23190,23219.5,36.02141911,119.6253948
wellbore_chev_no_16_774,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23220,23249.5,32.05721461,119.647657
wellbore_chev_no_16_775,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23250,23279.5,19.80558085,119.6440796
wellbore_chev_no_16_776,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23280,23309.5,21.14756482,119.6422835
wellbore_chev_no_16_777,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23310,23339.5,21.96003443,119.6169478
wellbore_chev_no_16_778,wellbore_chev_no_16,area_0,formation_76,bit_model_31,12.25,23340,23369.5,22.21300145,115.9558985
wellbore_chev_no_16_779,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23370,23399.5,25.99804656,100.2348111
wellbore_chev_no_16_780,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23400,23429.5,31.1734271,100.1682739
wellbore_chev_no_16_781,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23430,23459.5,32.0157476,113.8605231
wellbore_chev_no_16_782,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23460,23489.5,29.07970093,119.6729964
wellbore_chev_no_16_783,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23490,23519.5,24.69806964,118.8627446
wellbore_chev_no_16_784,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23520,23549.5,23.53205508,108.9207517
wellbore_chev_no_16_785,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23550,23579.5,31.05137943,122.1784589
wellbore_chev_no_16_786,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23580,23609.5,28.88976862,139.7243768
wellbore_chev_no_16_787,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23610,23639.5,35.59516608,141.0666667
wellbore_chev_no_16_788,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23640,23669.5,35.58416723,160.0333333
wellbore_chev_no_16_789,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23670,23699.5,36.16150014,162
wellbore_chev_no_16_790,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23700,23729.5,35.35900103,161.9833333
wellbore_chev_no_16_791,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23730,23759.5,32.26399829,161.9166667
wellbore_chev_no_16_792,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23760,23789.5,36.62283319,157.15
wellbore_chev_no_16_793,wellbore_chev_no_16,area_0,formation_76,bit_model_38,10.625,23790,23819.5,36.50950095,161.9833333
wellbore_chev_no_16_794,wellbore_chev_no_16,area_0,formation_82,bit_model_38,10.625,23820,23849.5,33.81233201,161.8
wellbore_chev_no_16_795,wellbore_chev_no_16,area_0,formation_82,bit_model_38,10.625,23850,23879.5,31.89899939,161.7666667
wellbore_chev_no_16_796,wellbore_chev_no_16,area_0,formation_82,bit_model_38,10.625,23880,23909.5,33.03183327,161.5333333
wellbore_chev_no_16_797,wellbore_chev_no_16,area_0,formation_82,bit_model_38,10.625,23910,23939.5,31.55400054,161.6333333
wellbore_chev_no_16_798,wellbore_chev_no_16,area_0,formation_81,bit_model_38,10.625,23940,23969.5,33.6043334,161.7833333
wellbore_chev_no_16_799,wellbore_chev_no_16,area_0,formation_81,bit_model_38,10.625,23970,23999.5,31.94616667,161.8333333
wellbore_chev_no_16_800,wellbore_chev_no_16,area_0,formation_81,bit_model_38,10.625,24000,24029.5,27.64800011,161.1166667
wellbore_chev_no_16_801,wellbore_chev_no_16,area_0,formation_81,bit_model_38,10.625,24030,24059.5,23.91133358,139
wellbore_chev_no_16_802,wellbore_chev_no_16,area_0,formation_235,bit_model_38,10.625,24060,24089.5,21.56366652,141.25
wellbore_chev_no_16_803,wellbore_chev_no_16,area_0,formation_235,bit_model_38,10.625,24090,24119.5,20.21866744,157.6666667
wellbore_chev_no_16_804,wellbore_chev_no_16,area_0,formation_88,bit_model_38,10.625,24120,24149.5,23.02633341,160.4
wellbore_chev_no_16_805,wellbore_chev_no_16,area_0,formation_88,bit_model_38,10.625,24150,24179.5,24.77283303,159
wellbore_chev_no_16_806,wellbore_chev_no_16,area_0,formation_88,bit_model_38,10.625,24180,24209.5,24.10233266,159
wellbore_chev_no_16_807,wellbore_chev_no_16,area_0,formation_88,bit_model_38,10.625,24210,24239.5,24.74699841,159
wellbore_chev_no_16_808,wellbore_chev_no_16,area_0,formation_88,bit_model_38,10.625,24240,24268,28.96508732,159
wellbore_chev_no_16_809,wellbore_chev_no_16,area_0,formation_88,bit_model_38,10.625,24271.5,24299.5,11.78055576,142.3333333
wellbore_chev_no_16_810,wellbore_chev_no_16,area_0,formation_87,bit_model_38,10.625,24300,24329.5,13.92049998,128.95
wellbore_chev_no_16_811,wellbore_chev_no_16,area_0,formation_87,bit_model_38,10.625,24330,24359.5,17.81133366,128.95
wellbore_chev_no_16_812,wellbore_chev_no_16,area_0,formation_87,bit_model_38,10.625,24360,24389.5,20.9356671,128.8166667
wellbore_chev_no_16_813,wellbore_chev_no_16,area_0,formation_87,bit_model_38,10.625,24390,24419.5,22.40200078,123.6666667
wellbore_chev_no_16_814,wellbore_chev_no_16,area_0,formation_87,bit_model_38,10.625,24420,24449.5,22.55516663,118.75
wellbore_chev_no_16_815,wellbore_chev_no_16,area_0,formation_90,bit_model_38,10.625,24450,24479.5,24.14593099,118.8135593
